YEAR,WRKSTAT,MARITAL,AGEWED,CHILDS,AGE,EDUC,PAEDUC,MAEDUC,DEGREE,PADEG,MADEG,FEMALE,RACE,INCOME,INCOME98,RELIG,FUND,ATTEND,RELITEN,PRAY,PRAYER,BIBLE,HAPPY,ALIKE1,ALIKE2,ALIKE3,ALIKE4,ALIKE5,ALIKE6,ALIKE7,ALIKE8,AGEWEDCR,HAPUNHAP,REALINC,WORDSUM
1972,1,1,22,1,27,14,5,NA,1,0,NA,0,1,NA,NA,3,1,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24366,NA
1972,5,3,25,2,69,10,0,NA,0,0,NA,1,1,NA,NA,1,2,3,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8122,NA
1972,7,2,17,4,82,5,NA,NA,0,NA,NA,1,1,NA,NA,1,3,7,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2707,NA
1972,5,5,NA,0,67,16,NA,NA,3,0,0,1,1,NA,NA,1,3,6,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13537,NA
1972,1,1,21,5,41,12,NA,8,1,NA,0,0,1,NA,NA,1,3,6,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13537,NA
1972,3,3,24,4,72,2,NA,NA,0,NA,NA,0,1,NA,NA,1,2,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2707,NA
1972,1,1,26,2,38,10,5,10,0,0,0,0,1,NA,NA,1,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18951,NA
1972,1,1,18,3,59,12,7,8,1,0,0,1,1,NA,NA,1,2,7,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30458,NA
1972,1,1,19,3,42,12,12,8,1,1,0,0,1,NA,NA,4,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60915,NA
1972,1,1,24,4,48,12,NA,8,1,NA,0,0,1,NA,NA,2,2,7,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30458,NA
1972,1,1,19,2,59,10,8,8,0,0,0,1,1,NA,NA,2,2,7,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13537,NA
1972,7,1,18,4,39,11,12,10,0,1,0,1,1,NA,NA,2,2,7,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24366,NA
1972,7,1,17,5,49,12,5,3,1,0,0,1,1,NA,NA,1,2,3,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8122,NA
1972,7,1,18,5,33,12,NA,10,1,NA,0,1,1,NA,NA,1,3,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30458,NA
1972,1,2,17,5,53,11,4,8,0,0,0,1,1,NA,NA,1,2,6,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13537,NA
1972,7,1,18,1,30,12,NA,8,1,NA,0,1,1,NA,NA,1,2,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24366,NA
1972,1,1,19,3,25,12,12,10,1,1,0,0,1,NA,NA,2,2,3,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24366,NA
1972,1,3,14,3,36,9,NA,NA,0,NA,NA,1,1,NA,NA,1,NA,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13537,NA
1972,1,1,20,3,30,12,NA,12,1,NA,1,0,1,NA,NA,1,2,3,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37226,NA
1972,1,1,19,3,28,9,NA,8,0,0,0,0,1,NA,NA,1,3,3,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13537,NA
1972,1,1,27,0,52,8,NA,12,0,NA,0,0,1,NA,NA,1,3,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43994,NA
1972,1,1,21,0,44,10,12,12,0,1,1,0,1,NA,NA,1,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30458,NA
1972,1,5,NA,0,50,18,8,13,4,0,1,0,1,NA,NA,4,1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24366,NA
1972,1,4,17,5,38,18,10,18,3,0,4,1,1,NA,NA,4,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37226,NA
1972,2,5,NA,0,26,18,12,12,3,1,1,0,1,NA,NA,1,2,3,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13537,NA
1972,6,1,25,0,28,12,14,16,1,1,3,1,1,NA,NA,4,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18951,NA
1972,7,1,28,1,81,14,12,8,1,0,0,1,1,NA,NA,1,1,7,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18951,NA
1972,2,1,25,2,55,12,8,6,1,0,0,1,1,NA,NA,2,2,7,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30458,NA
1972,5,1,21,3,76,12,8,NA,0,0,NA,0,1,NA,NA,1,2,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24366,NA
1972,1,1,26,1,29,12,NA,12,1,NA,1,0,1,NA,NA,4,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43994,NA
1972,1,5,NA,0,19,10,NA,NA,0,NA,NA,0,1,NA,NA,4,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2707,NA
1972,5,5,NA,0,76,10,NA,NA,0,0,0,1,1,NA,NA,2,2,6,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13537,NA
1972,1,5,NA,0,61,19,8,14,4,0,1,0,1,NA,NA,1,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30458,NA
1972,1,1,21,0,26,16,12,11,3,1,0,0,1,NA,NA,1,1,7,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37226,NA
1972,7,3,18,5,39,14,16,12,1,3,1,1,1,NA,NA,1,3,7,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18951,NA
1972,1,5,NA,0,19,9,NA,8,0,NA,0,0,1,NA,NA,4,1,0,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18951,NA
1972,1,1,25,0,26,16,7,8,3,0,0,1,1,NA,NA,4,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8122,NA
1972,7,5,NA,0,21,12,8,15,1,0,1,1,1,NA,NA,1,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8122,NA
1972,1,1,19,5,45,10,1,6,0,0,0,1,2,NA,NA,1,3,8,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18951,NA
1972,7,1,19,4,27,12,NA,NA,1,NA,NA,1,2,NA,NA,1,2,4,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8122,NA
1972,5,2,21,5,76,1,0,1,0,0,0,0,2,NA,NA,1,3,5,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2707,NA
1972,7,2,19,4,63,5,2,2,0,0,0,1,2,NA,NA,1,3,7,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13537,NA
1972,1,1,17,4,52,6,NA,6,0,NA,0,0,2,NA,NA,1,3,7,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18951,NA
1972,5,1,20,8,65,1,1,1,0,0,0,0,2,NA,NA,1,3,7,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13537,NA
1972,1,1,23,1,59,2,NA,NA,0,NA,NA,0,2,NA,NA,1,3,4,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13537,NA
1972,1,5,NA,0,26,14,12,12,1,1,1,0,1,NA,NA,2,2,3,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109355,NA
1972,1,1,20,4,41,16,16,16,3,3,3,1,1,NA,NA,1,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109355,NA
1972,1,1,24,3,56,18,8,8,4,0,0,0,1,NA,NA,2,2,7,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109355,NA
1972,1,1,22,1,62,15,19,12,1,1,1,0,1,NA,NA,1,1,0,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50763,NA
1972,1,1,22,2,29,18,16,16,4,3,3,0,1,NA,NA,1,1,5,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50763,NA
1972,2,1,22,0,25,16,12,17,3,1,3,1,1,NA,NA,2,2,4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60915,NA
1972,2,1,27,3,41,12,8,8,1,0,0,1,1,NA,NA,2,2,7,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50763,NA
1972,7,5,NA,0,21,12,11,11,0,0,0,1,1,NA,NA,5,NA,3,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,1,3,19,4,49,12,NA,NA,1,NA,NA,1,1,NA,NA,1,2,3,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30458,NA
1972,1,1,19,3,38,9,NA,NA,0,0,0,0,1,NA,NA,1,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43994,NA
1972,1,1,20,5,50,12,12,8,1,1,0,0,1,NA,NA,1,2,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43994,NA
1972,1,1,20,4,43,12,1,4,1,0,0,0,1,NA,NA,2,2,4,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30458,NA
1972,1,1,23,1,32,13,11,4,1,0,0,0,1,NA,NA,1,3,7,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24366,NA
1972,1,3,28,2,55,12,16,8,1,3,0,1,1,NA,NA,1,2,3,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13537,NA
1972,1,1,19,3,27,14,14,12,2,1,1,1,1,NA,NA,1,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30458,NA
1972,1,1,21,2,56,13,NA,12,1,NA,1,0,1,NA,NA,1,1,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43994,NA
1972,7,1,17,2,48,8,8,8,0,0,0,1,1,NA,NA,1,2,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74452,NA
1972,1,1,21,8,56,10,NA,8,0,NA,0,0,1,NA,NA,1,3,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24366,NA
1972,7,1,18,1,44,3,NA,6,0,NA,0,1,1,NA,NA,1,1,7,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18951,NA
1972,7,3,17,3,25,9,NA,8,0,NA,0,1,1,NA,NA,1,2,3,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8122,NA
1972,1,1,20,2,32,10,8,8,0,0,0,0,1,NA,NA,1,3,3,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30458,NA
1972,7,1,23,2,33,13,16,12,1,3,1,1,1,NA,NA,1,2,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74452,NA
1972,1,1,23,6,48,11,9,10,0,0,0,0,1,NA,NA,2,2,7,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30458,NA
1972,1,1,27,3,45,12,8,12,1,0,1,0,1,NA,NA,1,2,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24366,NA
1972,7,2,20,3,45,10,6,NA,0,0,0,1,1,NA,NA,1,3,0,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24366,NA
1972,5,1,25,4,72,7,NA,NA,0,NA,NA,0,1,NA,NA,1,3,7,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2707,NA
1972,7,4,13,1,45,9,NA,NA,0,0,0,1,2,NA,NA,1,3,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8122,NA
1972,3,4,17,0,70,6,NA,NA,0,NA,0,1,2,NA,NA,1,3,0,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8122,NA
1972,1,1,20,4,31,14,NA,NA,1,0,0,1,2,NA,NA,1,3,3,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24366,NA
1972,8,5,NA,0,20,12,7,3,1,0,0,0,2,NA,NA,1,3,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8122,NA
1972,7,4,17,1,22,9,7,3,0,0,0,1,2,NA,NA,1,3,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2707,NA
1972,5,1,21,2,63,4,NA,NA,0,0,0,0,2,NA,NA,1,2,7,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8122,NA
1972,5,1,22,2,70,6,7,9,0,0,0,0,2,NA,NA,1,3,7,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8122,NA
1972,5,1,22,6,68,11,NA,NA,0,0,0,0,1,NA,NA,1,3,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13537,NA
1972,2,1,21,2,43,12,NA,11,1,NA,0,1,1,NA,NA,2,2,7,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,1,1,35,1,53,17,4,4,4,0,0,1,1,NA,NA,2,2,6,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60915,NA
1972,7,1,24,3,44,12,5,5,1,0,0,1,1,NA,NA,2,2,7,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,3,1,20,3,37,15,NA,14,1,NA,1,1,1,NA,NA,1,1,7,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37226,NA
1972,1,1,23,4,55,12,2,3,1,0,0,0,1,NA,NA,1,1,5,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,1,1,21,2,52,14,8,NA,1,0,NA,0,1,NA,NA,1,1,6,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60915,NA
1972,3,1,24,2,64,10,NA,3,0,NA,0,0,1,NA,NA,4,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60915,NA
1972,1,1,35,0,NA,12,12,9,1,1,0,0,1,NA,NA,1,1,7,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43994,NA
1972,5,5,NA,0,64,11,6,NA,0,0,0,0,1,NA,NA,2,2,7,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18951,NA
1972,1,5,NA,0,27,16,NA,12,3,NA,1,1,1,NA,NA,2,2,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24366,NA
1972,1,1,20,2,28,14,12,12,1,1,1,0,1,NA,NA,1,3,8,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30458,NA
1972,2,5,NA,0,22,15,13,14,1,1,1,0,1,NA,NA,1,2,5,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2707,NA
1972,7,1,18,3,61,14,8,5,1,0,0,1,1,NA,NA,1,1,7,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37226,NA
1972,7,2,27,2,82,15,NA,NA,1,0,0,1,1,NA,NA,1,1,5,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13537,NA
1972,2,5,NA,0,22,12,7,4,1,0,0,0,1,NA,NA,1,2,8,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2707,NA
1972,1,1,15,4,30,10,NA,NA,0,NA,NA,1,1,NA,NA,4,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37226,NA
1972,1,1,18,3,29,12,NA,NA,1,NA,NA,1,1,NA,NA,1,3,8,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18951,NA
1972,2,1,26,1,60,4,NA,6,0,NA,0,0,1,NA,NA,1,3,8,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13537,NA
1972,7,1,20,3,39,4,NA,NA,0,NA,NA,1,1,NA,NA,1,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2707,NA
1972,7,1,16,2,21,9,9,3,0,0,0,1,1,NA,NA,1,3,5,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2707,NA
1972,8,1,21,4,56,7,NA,8,0,NA,0,0,1,NA,NA,1,3,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109355,NA
1972,5,1,22,8,72,5,NA,0,0,NA,0,0,1,NA,NA,1,3,3,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2707,NA
1972,8,1,25,4,61,8,NA,NA,0,NA,NA,0,1,NA,NA,1,2,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13537,NA
1972,1,3,22,0,71,20,6,0,4,0,0,0,1,NA,NA,1,3,7,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109355,NA
1972,3,1,15,6,56,9,NA,NA,0,NA,NA,1,1,NA,NA,1,3,8,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8122,NA
1972,7,1,21,3,71,5,NA,NA,0,NA,NA,1,1,NA,NA,1,3,5,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,1,1,21,2,48,14,14,8,1,1,0,0,1,NA,NA,1,2,7,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60915,NA
1972,7,1,18,2,43,12,8,6,1,0,0,1,1,NA,NA,1,3,8,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43994,NA
1972,1,5,NA,0,61,12,12,15,1,1,1,1,1,NA,NA,1,2,7,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13537,NA
1972,5,1,18,2,70,12,12,14,1,1,1,0,1,NA,NA,1,2,7,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18951,NA
1972,1,4,20,2,48,11,0,NA,0,0,NA,1,1,NA,NA,2,2,8,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30458,NA
1972,7,1,17,4,34,12,10,10,1,0,0,1,1,NA,NA,2,2,7,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24366,NA
1972,6,5,NA,0,19,12,5,10,1,0,0,0,1,NA,NA,2,2,7,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18951,NA
1972,1,1,21,0,52,8,0,0,0,0,0,1,1,NA,NA,2,2,7,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,1,1,20,3,30,14,NA,15,1,NA,1,0,1,NA,NA,2,2,5,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43994,NA
1972,1,1,28,6,60,12,NA,NA,1,NA,NA,0,1,NA,NA,2,2,7,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30458,NA
1972,1,1,29,2,50,16,8,8,3,0,0,0,1,NA,NA,2,2,5,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50763,NA
1972,1,2,21,2,47,14,8,14,1,0,1,1,1,NA,NA,2,2,7,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30458,NA
1972,7,1,18,1,50,5,NA,3,0,NA,0,1,1,NA,NA,1,3,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18951,NA
1972,7,1,17,4,68,5,3,5,0,0,0,1,1,NA,NA,4,1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2707,NA
1972,1,3,28,0,50,12,6,6,1,0,0,0,1,NA,NA,4,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24366,NA
1972,4,4,19,0,21,10,6,8,0,0,0,0,1,NA,NA,4,1,0,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,7,1,17,3,72,3,3,NA,0,0,NA,1,1,NA,NA,1,3,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2707,NA
1972,1,1,23,2,52,12,5,5,1,0,0,0,1,NA,NA,1,3,7,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13537,NA
1972,3,1,19,3,32,12,12,12,1,1,1,1,1,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30458,NA
1972,1,1,26,3,52,12,4,7,1,0,0,0,1,NA,NA,1,2,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30458,NA
1972,5,5,NA,0,60,12,6,6,1,0,0,1,1,NA,NA,1,2,5,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13537,NA
1972,1,1,25,3,32,12,3,NA,0,0,NA,0,2,NA,NA,1,3,7,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24366,NA
1972,5,2,23,0,60,9,NA,NA,0,NA,NA,1,1,NA,NA,1,2,7,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2707,NA
1972,7,2,27,1,80,7,8,8,0,0,0,1,1,NA,NA,1,2,7,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2707,NA
1972,1,1,23,0,58,8,4,3,0,0,0,0,2,NA,NA,1,3,3,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37226,NA
1972,1,1,23,6,36,12,NA,8,1,NA,0,1,2,NA,NA,1,2,3,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30458,NA
1972,1,1,23,1,31,12,NA,12,1,NA,1,1,2,NA,NA,1,3,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37226,NA
1972,1,1,27,1,30,16,6,8,3,0,0,0,2,NA,NA,1,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50763,NA
1972,1,1,19,2,63,16,NA,8,1,NA,0,0,1,NA,NA,1,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74452,NA
1972,1,1,23,2,34,13,10,9,1,0,0,0,2,NA,NA,4,1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43994,NA
1972,7,1,19,3,29,12,8,10,1,0,0,1,1,NA,NA,1,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30458,NA
1972,7,1,17,5,36,5,7,NA,0,0,NA,1,1,NA,NA,1,3,5,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24366,NA
1972,7,1,25,0,39,12,12,8,1,1,0,1,1,NA,NA,1,2,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18951,NA
1972,5,1,18,5,73,8,NA,8,0,NA,0,0,1,NA,NA,1,3,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13537,NA
1972,1,1,20,3,38,10,8,NA,0,0,NA,0,1,NA,NA,1,3,6,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24366,NA
1972,1,1,18,4,55,13,8,8,1,0,0,0,1,NA,NA,1,2,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37226,NA
1972,1,1,22,4,30,12,7,12,1,0,1,0,1,NA,NA,1,3,7,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60915,NA
1972,7,1,20,5,44,12,8,7,1,0,0,1,1,NA,NA,2,2,7,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8122,NA
1972,7,1,20,5,43,8,8,8,0,0,0,1,1,NA,NA,2,2,7,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30458,NA
1972,1,1,21,5,38,8,8,6,0,0,0,0,1,NA,NA,2,2,7,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30458,NA
1972,7,1,22,4,44,12,8,8,1,0,0,1,1,NA,NA,2,2,7,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18951,NA
1972,5,2,20,5,75,9,0,NA,0,0,NA,1,1,NA,NA,2,2,7,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2707,NA
1972,1,1,21,3,43,18,8,12,4,0,1,0,1,NA,NA,2,2,7,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50763,NA
1972,1,1,18,6,43,9,8,8,0,0,0,1,1,NA,NA,2,2,7,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24366,NA
